SaleDate,CustomerID,ProductID,UnitPrice,QuantitySold,TotalSales
2023-04-09 19:35:55.563595,8494,710,144.94,1,144.94
2023-05-09 19:35:55.563595,4111,667,52.34,5,261.7
2023-12-22 19:35:55.563595,8780,289,187.96,4,751.84
2023-06-29 19:35:55.563595,9067,603,95.94,4,383.76
2024-02-29 19:35:55.563595,8664,857,152.95,3,458.85
2023-08-09 19:35:55.563595,5375,988,150.44,1,150.44
2022-10-11 19:35:55.563595,4008,132,92.27,2,184.54
2023-09-01 19:35:55.563595,5248,560,96.18,1,96.18
2024-02-22 19:35:55.563595,5024,957,108.3,1,108.3
2023-08-28 19:35:55.563595,3884,789,25.17,4,100.68
2024-05-19 19:35:55.563595,3884,771,186.06,4,744.24
2023-01-22 19:35:55.563595,5806,800,187.6,3,562.8
2023-01-16 19:35:55.563595,8590,434,88.67,1,88.67
2023-08-04 19:35:55.563595,6817,771,42.9,4,171.6
2022-08-24 19:35:55.563595,3032,781,12.11,4,48.44
2023-05-23 19:35:55.563595,8844,417,155.16,2,310.32
2023-03-19 19:35:55.563595,5273,234,176.24,3,528.72
2023-06-08 19:35:55.563595,1557,660,24.6,2,49.2
2023-06-04 19:35:55.563595,6285,735,144.45,4,577.8
2023-11-01 19:35:55.563595,4085,703,56.69,1,56.69
2024-02-10 19:35:55.563595,7906,372,53.45,2,106.9
2023-12-01 19:35:55.563595,3743,173,154.25,4,617.0
2023-08-27 19:35:55.563595,5718,798,44.05,2,88.1
2023-10-11 19:35:55.563595,1269,934,189.99,2,379.98
2022-11-19 19:35:55.563595,8870,651,82.15,4,328.6
2023-10-22 19:35:55.563595,9271,531,162.68,3,488.04
2024-07-11 19:35:55.563595,9805,289,142.09,1,142.09
2022-09-11 19:35:55.563595,3457,401,12.4,4,49.6
2023-07-09 19:35:55.563595,4051,988,193.72,3,581.16
2023-02-17 19:35:55.563595,9557,607,122.87,5,614.35
2024-02-01 19:35:55.563595,1074,680,59.47,1,59.47
2024-01-08 19:35:55.563595,6768,184,49.69,1,49.69
2024-08-19 19:35:55.563595,2850,184,165.97,5,829.85
2023-01-05 19:35:55.563595,5149,401,75.72,3,227.16
2022-09-04 19:35:55.563595,5320,131,93.3,4,373.2
2023-01-23 19:35:55.563595,3632,511,169.92,3,509.76
2024-06-27 19:35:55.563595,5258,289,84.17,4,336.68
2023-11-08 19:35:55.563595,5492,637,90.22,5,451.1
2023-05-18 19:35:55.563595,3757,158,79.1,5,395.5
2024-04-09 19:35:55.563595,7229,401,31.13,5,155.65
2023-01-15 19:35:55.563595,3704,893,31.98,5,159.9
2023-01-24 19:35:55.563595,4602,479,143.97,4,575.88
2024-08-04 19:35:55.563595,4029,818,62.05,3,186.15
2024-04-03 19:35:55.563595,5420,637,191.06,3,573.18
2024-03-19 19:35:55.563595,5208,560,113.26,5,566.3
2023-02-24 19:35:55.563595,2099,837,84.94,4,339.76
2022-10-08 19:35:55.563595,7793,893,124.59,2,249.18
2022-08-26 19:35:55.563595,1316,781,28.48,4,113.92
2023-03-19 19:35:55.563595,4564,173,137.78,2,275.56
2023-02-07 19:35:55.563595,9801,531,57.36,2,114.72
2023-01-09 19:35:55.563595,2923,846,87.76,3,263.28
2023-09-10 19:35:55.563595,2805,424,175.89,1,175.89
2023-01-22 19:35:55.563595,4386,278,125.25,5,626.25
2024-03-18 19:35:55.563595,6457,395,159.51,3,478.53
2023-08-02 19:35:55.563595,1470,422,64.26,1,64.26
2023-07-13 19:35:55.563595,1483,512,119.64,2,239.28
2024-03-12 19:35:55.563595,1669,629,41.16,4,164.64
2023-08-12 19:35:55.563595,3193,104,88.86,1,88.86
2023-09-23 19:35:55.563595,5307,629,53.8,1,53.8
2023-11-27 19:35:55.563595,2183,765,146.81,5,734.05
2024-06-26 19:35:55.563595,8527,114,88.26,4,353.04
2023-10-04 19:35:55.563595,5492,798,135.5,1,135.5
2024-03-11 19:35:55.563595,5731,447,131.56,1,131.56
2024-06-28 19:35:55.563595,9907,158,97.32,3,291.96
2024-02-10 19:35:55.563595,2223,651,45.11,5,225.55
2022-09-22 19:35:55.563595,3186,158,149.19,2,298.38
2023-03-27 19:35:55.563595,3457,557,10.48,1,10.48
2022-12-15 19:35:55.563595,7243,531,199.04,5,995.2
2022-12-24 19:35:55.563595,8027,860,77.98,3,233.94
2023-02-27 19:35:55.563595,4645,395,98.0,4,392.0
2024-01-21 19:35:55.563595,1863,846,175.26,3,525.78
2023-12-11 19:35:55.563595,6805,818,98.49,3,295.47
2023-08-05 19:35:55.563595,9048,352,22.12,3,66.36
2022-09-25 19:35:55.563595,5816,752,139.05,3,417.15
2023-11-26 19:35:55.563595,2605,820,122.68,2,245.36
2023-06-23 19:35:55.563595,4029,511,186.92,5,934.6
2024-08-11 19:35:55.563595,7229,597,23.29,3,69.87
2023-02-01 19:35:55.563595,3176,603,191.35,2,382.7
2024-06-25 19:35:55.563595,1735,464,166.15,4,664.6
2022-09-16 19:35:55.563595,1926,364,170.76,1,170.76
2022-09-13 19:35:55.563595,1744,417,160.61,1,160.61
2024-01-06 19:35:55.563595,6509,798,115.56,5,577.8
2022-12-18 19:35:55.563595,9258,114,142.82,3,428.46
2023-10-08 19:35:55.563595,7934,372,160.53,4,642.12
2024-05-13 19:35:55.563595,5968,660,45.01,4,180.04
2023-09-10 19:35:55.563595,2332,924,104.92,4,419.68
2024-06-26 19:35:55.563595,3633,199,120.64,3,361.92
2022-10-27 19:35:55.563595,1537,607,110.72,4,442.88
2022-09-23 19:35:55.563595,2862,576,46.53,3,139.59
2022-12-16 19:35:55.563595,6802,651,84.29,4,337.16
2023-06-30 19:35:55.563595,5009,272,74.11,2,148.22
2023-06-11 19:35:55.563595,5515,576,44.22,4,176.88
2023-09-22 19:35:55.563595,2133,629,99.13,2,198.26
2023-12-16 19:35:55.563595,9615,364,143.3,5,716.5
2022-09-20 19:35:55.563595,3909,954,101.74,5,508.7
2023-11-10 19:35:55.563595,8953,247,131.75,1,131.75
2024-06-26 19:35:55.563595,2605,816,38.73,5,193.65
2023-10-01 19:35:55.563595,9126,474,12.33,4,49.32
2023-04-02 19:35:55.563595,1736,740,95.76,3,287.28
2024-01-12 19:35:55.563595,4111,818,107.57,5,537.85
2024-04-30 19:35:55.563595,9736,549,173.75,5,868.75
2023-12-09 19:35:55.563595,7350,132,58.22,5,291.1
2024-06-05 19:35:55.563595,6141,603,134.94,4,539.76
2023-10-30 19:35:55.563595,1369,557,177.12,1,177.12
2023-04-20 19:35:55.563595,9240,876,19.46,2,38.92
2023-05-31 19:35:55.563595,2133,138,171.78,5,858.9
2023-09-22 19:35:55.563595,8290,860,196.6,2,393.2
2023-05-04 19:35:55.563595,2605,833,92.61,5,463.05
2024-08-15 19:35:55.563595,1987,667,46.14,3,138.42
2023-08-10 19:35:55.563595,5026,353,109.32,3,327.96
2024-08-11 19:35:55.563595,4357,765,182.38,4,729.52
2024-06-08 19:35:55.563595,9752,835,126.83,5,634.15
2024-01-05 19:35:55.563595,6395,247,44.71,1,44.71
2023-10-03 19:35:55.563595,6693,352,101.86,5,509.3
2023-03-14 19:35:55.563595,2923,833,33.67,1,33.67
2024-04-27 19:35:55.563595,1913,740,48.27,5,241.35
2023-01-31 19:35:55.563595,2110,749,30.84,3,92.52
2024-03-17 19:35:55.563595,3883,629,147.1,2,294.2
2023-06-01 19:35:55.563595,8765,934,189.13,2,378.26
2023-11-12 19:35:55.563595,1264,352,65.77,3,197.31
2024-08-03 19:35:55.563595,4424,614,75.07,2,150.14
2024-02-28 19:35:55.563595,9876,516,93.54,4,374.16
2023-11-05 19:35:55.563595,8049,278,8.74,3,26.22
2023-01-15 19:35:55.563595,3670,703,195.85,1,195.85
2023-04-25 19:35:55.563595,3269,771,59.42,4,237.68
2023-11-21 19:35:55.563595,9931,752,189.31,1,189.31
2022-08-23 19:35:55.563595,6189,146,198.84,3,596.52
2023-09-27 19:35:55.563595,4348,417,59.0,2,118.0
2023-01-02 19:35:55.563595,8294,557,136.25,3,408.75
2023-07-01 19:35:55.563595,8926,512,48.32,1,48.32
2024-02-28 19:35:55.563595,5749,781,50.5,4,202.0
2023-06-30 19:35:55.563595,1096,491,91.83,2,183.66
2022-10-16 19:35:55.563595,2635,851,56.45,4,225.8
2024-04-06 19:35:55.563595,7953,422,186.19,2,372.38
2024-06-05 19:35:55.563595,2560,352,109.06,3,327.18
2023-03-28 19:35:55.563595,5954,660,35.97,1,35.97
2022-10-27 19:35:55.563595,6852,660,25.68,1,25.68
2023-09-30 19:35:55.563595,2630,893,83.13,1,83.13
2023-05-31 19:35:55.563595,3577,555,107.08,1,107.08
2023-05-08 19:35:55.563595,9245,516,65.07,2,130.14
2024-04-21 19:35:55.563595,6273,957,107.96,5,539.8
2023-01-16 19:35:55.563595,7476,289,86.91,2,173.82
2023-12-02 19:35:55.563595,6582,924,78.8,3,236.4
2023-12-15 19:35:55.563595,7099,429,32.44,1,32.44
2023-10-24 19:35:55.563595,2039,817,189.97,1,189.97
2023-01-08 19:35:55.563595,4189,576,178.29,1,178.29
2024-07-29 19:35:55.563595,8462,771,184.26,1,184.26
2024-08-01 19:35:55.563595,4943,234,165.42,1,165.42
2023-06-02 19:35:55.563595,1691,436,11.71,1,11.71
2024-04-05 19:35:55.563595,6251,798,33.23,3,99.69
2024-05-27 19:35:55.563595,9975,516,126.44,3,379.32
2024-01-14 19:35:55.563595,4114,429,181.51,4,726.04
2023-10-19 19:35:55.563595,5221,752,79.28,3,237.84
2023-08-05 19:35:55.563595,9336,858,29.23,3,87.69
2023-12-02 19:35:55.563595,7600,751,18.48,4,73.92
2024-02-20 19:35:55.563595,1953,740,16.91,1,16.91
2023-03-14 19:35:55.563595,1216,282,56.9,2,113.8
2023-12-15 19:35:55.563595,7752,136,98.93,2,197.86
2023-01-15 19:35:55.563595,2486,988,189.23,2,378.46
2024-06-24 19:35:55.563595,5385,434,38.65,3,115.95
2024-05-11 19:35:55.563595,5385,557,31.14,5,155.7
2023-08-23 19:35:55.563595,1316,752,167.45,3,502.35
2023-10-27 19:35:55.563595,8788,798,192.85,5,964.25
2023-07-03 19:35:55.563595,1772,434,127.77,2,255.54
2024-02-09 19:35:55.563595,2188,131,79.41,4,317.64
2022-09-23 19:35:55.563595,3316,378,182.66,1,182.66
2024-06-02 19:35:55.563595,9041,199,139.96,4,559.84
2023-05-08 19:35:55.563595,6421,516,98.32,5,491.6
2023-12-03 19:35:55.563595,5443,436,186.15,5,930.75
2023-06-29 19:35:55.563595,4984,409,150.82,4,603.28
2023-09-19 19:35:55.563595,3835,952,35.59,1,35.59
2024-03-19 19:35:55.563595,9621,401,123.36,2,246.72
2024-02-18 19:35:55.563595,2664,860,133.83,3,401.49
2023-10-02 19:35:55.563595,7931,158,47.66,5,238.3
2023-08-06 19:35:55.563595,2265,282,174.96,5,874.8
2024-03-26 19:35:55.563595,5655,436,73.97,2,147.94
2024-06-17 19:35:55.563595,6768,352,152.58,2,305.16
2023-09-15 19:35:55.563595,9512,957,188.7,2,377.4
2023-04-21 19:35:55.563595,8348,816,118.17,2,236.34
2023-04-24 19:35:55.563595,9572,409,116.8,2,233.6
2024-06-30 19:35:55.563595,9125,395,105.68,4,422.72
2024-06-26 19:35:55.563595,4564,771,173.99,2,347.98
2023-07-08 19:35:55.563595,4348,597,160.57,3,481.71
2023-09-17 19:35:55.563595,3884,272,163.36,2,326.72
2023-06-30 19:35:55.563595,1693,667,167.36,2,334.72
2024-08-18 19:35:55.563595,2408,860,178.91,4,715.64
2023-01-05 19:35:55.563595,8126,428,74.6,2,149.2
2022-10-02 19:35:55.563595,3632,146,48.91,2,97.82
2024-03-30 19:35:55.563595,4387,835,113.63,3,340.89
2023-02-26 19:35:55.563595,2630,410,184.38,4,737.52
2022-10-16 19:35:55.563595,5572,372,55.72,4,222.88
2022-12-27 19:35:55.563595,4315,924,52.2,3,156.6
2023-12-18 19:35:55.563595,9371,549,61.79,4,247.16
2023-07-17 19:35:55.563595,4908,835,65.3,5,326.5
2022-10-06 19:35:55.563595,7479,710,63.95,5,319.75
2024-03-27 19:35:55.563595,5133,771,110.7,4,442.8
2023-12-23 19:35:55.563595,3262,749,89.97,5,449.85
2022-10-16 19:35:55.563595,1772,607,28.44,3,85.32
2023-05-09 19:35:55.563595,9486,352,88.23,1,88.23
2023-01-17 19:35:55.563595,2397,352,127.9,4,511.6
2023-01-29 19:35:55.563595,8691,132,59.22,4,236.88
2024-03-03 19:35:55.563595,2720,269,127.26,4,509.04
2023-08-24 19:35:55.563595,2947,301,65.1,2,130.2
2024-03-30 19:35:55.563595,5440,555,199.1,2,398.2
2023-05-10 19:35:55.563595,5895,428,31.32,2,62.64
2022-08-24 19:35:55.563595,8286,516,192.97,1,192.97
2023-09-25 19:35:55.563595,4505,860,92.47,5,462.35
2023-03-29 19:35:55.563595,6768,395,114.54,4,458.16
2023-12-29 19:35:55.563595,9125,353,171.26,5,856.3
2023-04-16 19:35:55.563595,3202,846,184.0,4,736.0
2024-03-20 19:35:55.563595,4221,409,134.73,2,269.46
2024-01-24 19:35:55.563595,1863,749,26.9,1,26.9
2023-10-09 19:35:55.563595,8906,158,156.41,2,312.82
2023-03-01 19:35:55.563595,6266,614,46.6,2,93.2
2022-10-25 19:35:55.563595,5492,703,57.21,4,228.84
2024-05-14 19:35:55.563595,3743,464,34.94,2,69.88
2024-01-08 19:35:55.563595,2837,278,15.85,2,31.7
2023-03-03 19:35:55.563595,3603,845,22.07,2,44.14
2024-01-16 19:35:55.563595,8691,952,169.59,2,339.18
2024-08-15 19:35:55.563595,5375,597,46.71,1,46.71
2023-11-13 19:35:55.563595,1700,954,199.28,2,398.56
2023-02-28 19:35:55.563595,7012,749,171.68,2,343.36
2023-05-20 19:35:55.563595,7758,272,78.73,2,157.46
2022-12-14 19:35:55.563595,4127,479,146.69,3,440.07
2024-06-02 19:35:55.563595,8480,353,190.47,4,761.88
2023-01-27 19:35:55.563595,7752,479,166.45,3,499.35
2023-02-06 19:35:55.563595,8834,667,31.9,3,95.7
2023-06-26 19:35:55.563595,3207,660,190.36,2,380.72
2022-12-14 19:35:55.563595,1483,422,72.75,1,72.75
2022-09-19 19:35:55.563595,1786,479,123.12,5,615.6
2023-02-19 19:35:55.563595,1664,516,42.07,1,42.07
2023-04-26 19:35:55.563595,9816,735,126.79,2,253.58
2023-11-22 19:35:55.563595,1100,765,120.26,3,360.78
2023-11-04 19:35:55.563595,7333,410,177.26,2,354.52
2022-09-21 19:35:55.563595,4667,752,183.82,5,919.1
2024-02-13 19:35:55.563595,6554,817,20.39,3,61.17
2024-05-24 19:35:55.563595,4357,952,127.75,1,127.75
2023-06-03 19:35:55.563595,8587,560,141.03,1,141.03
2022-10-20 19:35:55.563595,2090,957,63.9,1,63.9
2023-06-08 19:35:55.563595,6763,531,124.23,3,372.69
2023-06-26 19:35:55.563595,7188,447,99.35,1,99.35
2024-07-31 19:35:55.563595,9805,549,59.5,4,238.0
2024-04-03 19:35:55.563595,2110,957,66.37,5,331.85
2024-05-24 19:35:55.563595,1483,429,179.28,1,179.28
2024-02-12 19:35:55.563595,2019,405,125.17,2,250.34
2022-08-30 19:35:55.563595,1674,132,118.48,3,355.44
2024-05-15 19:35:55.563595,8741,511,149.86,5,749.3
2024-07-03 19:35:55.563595,1314,512,107.0,1,107.0
2024-03-22 19:35:55.563595,8212,269,102.36,3,307.08
2024-04-02 19:35:55.563595,2216,934,195.04,2,390.08
2023-06-06 19:35:55.563595,9954,688,104.26,4,417.04
2022-12-12 19:35:55.563595,5806,429,25.07,4,100.28
2023-06-10 19:35:55.563595,7678,158,113.3,2,226.6
2023-11-27 19:35:55.563595,9991,511,107.85,3,323.55
2024-08-06 19:35:55.563595,3495,353,46.76,1,46.76
2023-03-30 19:35:55.563595,3168,557,80.22,3,240.66
2023-08-22 19:35:55.563595,9620,667,102.28,4,409.12
2023-10-17 19:35:55.563595,6509,511,7.63,5,38.15
2023-03-01 19:35:55.563595,1777,146,62.38,3,187.14
2023-10-09 19:35:55.563595,4347,234,98.51,4,394.04
2022-11-12 19:35:55.563595,7476,629,132.85,5,664.25
2023-10-05 19:35:55.563595,1623,247,112.02,1,112.02
2023-07-30 19:35:55.563595,7985,752,126.19,1,126.19
2023-11-11 19:35:55.563595,5221,104,46.94,3,140.82
2024-08-20 19:35:55.563595,2391,136,79.06,1,79.06
2022-11-01 19:35:55.563595,6726,765,190.8,5,954.0
2024-06-06 19:35:55.563595,3176,395,106.92,2,213.84
2023-07-12 19:35:55.563595,2663,434,104.96,4,419.84
2022-12-17 19:35:55.563595,5320,378,130.19,1,130.19
2024-07-22 19:35:55.563595,3708,735,83.67,5,418.35
2022-10-16 19:35:55.563595,4763,625,19.17,4,76.68
2022-11-08 19:35:55.563595,6273,146,189.51,5,947.55
2024-04-14 19:35:55.563595,4789,289,8.42,5,42.1
2022-09-06 19:35:55.563595,4945,184,104.94,3,314.82
2024-06-15 19:35:55.563595,4005,710,129.33,1,129.33
2024-08-05 19:35:55.563595,3060,680,45.13,4,180.52
2023-01-19 19:35:55.563595,1108,131,125.31,4,501.24
2023-12-10 19:35:55.563595,6788,301,8.37,3,25.11
2022-11-11 19:35:55.563595,8844,857,58.66,1,58.66
2023-04-20 19:35:55.563595,8945,138,90.92,4,363.68
2023-06-22 19:35:55.563595,7120,893,199.15,4,796.6
2023-02-12 19:35:55.563595,9752,352,89.71,4,358.84
2023-10-18 19:35:55.563595,6906,924,182.0,5,910.0
2023-03-22 19:35:55.563595,4477,833,100.25,2,200.5
2023-02-16 19:35:55.563595,8342,132,81.11,5,405.55
2023-08-12 19:35:55.563595,7731,395,63.74,2,127.48
2023-08-02 19:35:55.563595,9280,876,186.63,1,186.63
2024-03-20 19:35:55.563595,6291,401,100.82,5,504.1
2022-11-12 19:35:55.563595,3721,184,83.07,4,332.28
2022-10-06 19:35:55.563595,3495,789,77.32,1,77.32
2023-04-09 19:35:55.563595,1760,825,49.46,5,247.3
2023-12-20 19:35:55.563595,9811,660,132.08,3,396.24
2023-12-22 19:35:55.563595,9737,352,158.23,4,632.92
2022-08-25 19:35:55.563595,5243,857,19.12,2,38.24
2023-01-24 19:35:55.563595,4208,934,80.47,1,80.47
2023-03-28 19:35:55.563595,8974,173,92.59,4,370.36
2023-10-16 19:35:55.563595,9294,835,20.7,2,41.4
2023-09-24 19:35:55.563595,6007,132,130.3,4,521.2
2023-11-11 19:35:55.563595,2613,789,28.69,2,57.38
2024-06-24 19:35:55.563595,7245,401,31.11,5,155.55
2024-03-23 19:35:55.563595,8293,132,190.2,4,760.8
2023-04-29 19:35:55.563595,7755,957,149.98,2,299.96
2023-06-19 19:35:55.563595,1280,417,74.41,1,74.41
2024-06-01 19:35:55.563595,8590,749,136.48,3,409.44
2023-03-16 19:35:55.563595,4868,846,40.48,4,161.92
2024-07-19 19:35:55.563595,8342,825,44.8,2,89.6
2022-10-14 19:35:55.563595,8741,131,23.43,4,93.72
2023-12-27 19:35:55.563595,1786,957,144.74,1,144.74
2024-03-04 19:35:55.563595,6827,247,133.51,1,133.51
2023-12-06 19:35:55.563595,5806,789,89.93,4,359.72
2023-05-02 19:35:55.563595,6940,234,147.72,4,590.88
2022-12-02 19:35:55.563595,1736,479,72.75,2,145.5
2023-02-15 19:35:55.563595,1151,555,23.15,3,69.45
2024-03-14 19:35:55.563595,4677,278,52.78,1,52.78
2022-10-27 19:35:55.563595,2707,860,95.65,4,382.6
2023-09-07 19:35:55.563595,8844,132,184.67,1,184.67
2024-02-04 19:35:55.563595,4791,894,34.1,4,136.4
2023-08-08 19:35:55.563595,2931,818,108.4,2,216.8
2022-09-12 19:35:55.563595,9931,184,163.39,1,163.39
2023-06-03 19:35:55.563595,2875,825,8.62,5,43.1
2022-08-31 19:35:55.563595,3186,119,17.79,5,88.95
2022-10-16 19:35:55.563595,1569,560,33.8,3,101.4
2023-07-01 19:35:55.563595,6054,555,29.05,2,58.1
2022-10-09 19:35:55.563595,4469,136,82.76,5,413.8
2023-09-29 19:35:55.563595,8945,816,32.82,5,164.1
2023-04-17 19:35:55.563595,2664,576,117.71,2,235.42
2023-11-19 19:35:55.563595,1621,436,146.34,3,439.02
2024-02-20 19:35:55.563595,5143,422,103.59,5,517.95
2023-09-23 19:35:55.563595,6561,424,71.12,3,213.36
2024-08-10 19:35:55.563595,8293,405,135.18,1,135.18
2022-12-09 19:35:55.563595,3486,132,73.08,2,146.16
2023-08-27 19:35:55.563595,2254,282,147.51,2,295.02
2023-06-16 19:35:55.563595,1681,199,96.52,4,386.08
2024-02-08 19:35:55.563595,1100,825,27.0,1,27.0
2023-01-03 19:35:55.563595,9739,597,156.26,3,468.78
2022-12-04 19:35:55.563595,4315,272,152.13,1,152.13
2024-01-07 19:35:55.563595,2642,924,150.99,1,150.99
2024-07-30 19:35:55.563595,9438,703,124.52,2,249.04
2024-07-13 19:35:55.563595,1096,837,36.39,1,36.39
2024-05-30 19:35:55.563595,5243,119,125.33,1,125.33
2024-06-23 19:35:55.563595,9513,272,198.02,2,396.04
2024-08-09 19:35:55.563595,7479,428,174.53,1,174.53
2022-12-26 19:35:55.563595,7019,464,163.34,3,490.02
2022-10-30 19:35:55.563595,7941,352,193.46,1,193.46
2024-02-04 19:35:55.563595,2923,603,64.59,3,193.77
2022-11-23 19:35:55.563595,7188,282,121.73,4,486.92
2022-09-29 19:35:55.563595,2127,119,65.51,3,196.53
2024-04-04 19:35:55.563595,3751,410,122.41,1,122.41
2023-04-23 19:35:55.563595,8870,301,164.06,5,820.3
2023-12-09 19:35:55.563595,9449,301,151.68,2,303.36
2023-07-14 19:35:55.563595,3803,278,105.07,1,105.07
2022-12-24 19:35:55.563595,8095,410,91.27,2,182.54
2023-09-14 19:35:55.563595,6370,765,55.22,3,165.66
2024-02-27 19:35:55.563595,5796,436,179.19,2,358.38
2023-09-26 19:35:55.563595,4791,422,32.11,5,160.55
2022-09-16 19:35:55.563595,4371,798,8.22,3,24.66
2024-02-13 19:35:55.563595,7492,876,85.51,5,427.55
2024-02-05 19:35:55.563595,2019,247,27.0,1,27.0
2023-02-23 19:35:55.563595,2921,957,35.72,3,107.16
2023-04-03 19:35:55.563595,2497,401,144.01,1,144.01
2023-11-06 19:35:55.563595,4416,576,181.98,3,545.94
2023-06-14 19:35:55.563595,2107,199,177.22,3,531.66
2024-07-25 19:35:55.563595,1811,424,6.67,1,6.67
2024-07-28 19:35:55.563595,9016,607,153.73,1,153.73
2024-02-09 19:35:55.563595,6141,924,123.01,1,123.01
2024-01-18 19:35:55.563595,1079,364,14.95,4,59.8
2024-02-08 19:35:55.563595,9631,858,41.71,5,208.55
2022-11-11 19:35:55.563595,3125,352,117.37,5,586.85
2023-12-10 19:35:55.563595,9335,282,165.26,5,826.3
2023-07-09 19:35:55.563595,9691,199,112.51,5,562.55
2022-10-22 19:35:55.563595,3541,924,190.07,3,570.21
2022-12-07 19:35:55.563595,4428,234,48.68,1,48.68
2022-09-02 19:35:55.563595,6137,560,168.87,1,168.87
2024-01-25 19:35:55.563595,3632,934,121.96,2,243.92
2023-03-06 19:35:55.563595,8103,138,52.35,2,104.7
2023-08-26 19:35:55.563595,1057,173,166.45,2,332.9
2024-08-02 19:35:55.563595,7953,104,132.89,3,398.67
2023-10-01 19:35:55.563595,8632,184,141.18,4,564.72
2023-02-26 19:35:55.563595,3588,428,171.08,3,513.24
2023-02-28 19:35:55.563595,2664,479,174.89,1,174.89
2024-04-18 19:35:55.563595,6002,410,127.32,2,254.64
2022-09-03 19:35:55.563595,6768,817,170.12,3,510.36
2024-05-03 19:35:55.563595,5408,924,129.84,5,649.2
2023-01-02 19:35:55.563595,3429,825,50.78,4,203.12
2024-04-24 19:35:55.563595,6187,771,86.6,2,173.2
2023-04-02 19:35:55.563595,2397,531,149.71,1,149.71
2023-05-04 19:35:55.563595,2875,269,163.65,5,818.25
2022-12-28 19:35:55.563595,3495,817,46.89,4,187.56
2024-03-08 19:35:55.563595,7577,751,135.51,3,406.53
2023-02-27 19:35:55.563595,4150,247,99.99,1,99.99
2024-04-10 19:35:55.563595,2734,952,130.25,4,521.0
2023-09-10 19:35:55.563595,2127,352,85.78,3,257.34
2024-07-16 19:35:55.563595,9294,364,66.65,5,333.25
2022-12-02 19:35:55.563595,1476,637,49.95,2,99.9
2023-11-25 19:35:55.563595,2090,771,175.58,1,175.58
2023-11-06 19:35:55.563595,5806,789,143.16,4,572.64
2023-11-16 19:35:55.563595,7482,817,151.19,2,302.38
2023-03-17 19:35:55.563595,1394,131,183.05,5,915.25
2022-11-09 19:35:55.563595,6492,771,184.31,1,184.31
2022-08-26 19:35:55.563595,8486,516,47.5,2,95.0
2023-09-25 19:35:55.563595,1022,835,101.27,3,303.81
2023-02-22 19:35:55.563595,8132,860,90.06,2,180.12
2023-04-03 19:35:55.563595,6455,651,153.89,1,153.89
2023-12-26 19:35:55.563595,9202,247,190.12,1,190.12
2023-11-13 19:35:55.563595,8212,278,118.86,4,475.44
2023-11-19 19:35:55.563595,4700,405,180.97,3,542.91
2023-04-17 19:35:55.563595,6168,131,126.41,2,252.82
2024-05-09 19:35:55.563595,9459,952,31.02,2,62.04
2022-10-24 19:35:55.563595,8076,479,59.79,2,119.58
2024-02-19 19:35:55.563595,2089,516,180.04,1,180.04
2024-01-11 19:35:55.563595,6483,749,28.44,1,28.44
2023-09-05 19:35:55.563595,2642,771,62.7,2,125.4
2022-11-07 19:35:55.563595,7581,378,72.02,3,216.06
2023-06-02 19:35:55.563595,2718,405,108.78,3,326.34
2022-10-02 19:35:55.563595,4742,924,116.8,3,350.4
2024-03-05 19:35:55.563595,1927,680,189.79,2,379.58
2023-03-13 19:35:55.563595,3769,282,120.01,2,240.02
2023-03-17 19:35:55.563595,3782,422,156.99,2,313.98
2024-03-26 19:35:55.563595,4428,158,6.82,2,13.64
2024-07-19 19:35:55.563595,3853,557,84.05,4,336.2
2024-06-24 19:35:55.563595,9016,289,107.48,4,429.92
2022-09-03 19:35:55.563595,4152,688,40.45,2,80.9
2023-05-29 19:35:55.563595,4559,136,127.57,2,255.14
2024-02-27 19:35:55.563595,5376,952,61.01,1,61.01
2022-12-31 19:35:55.563595,5342,352,160.57,3,481.71
2024-07-17 19:35:55.563595,5165,428,57.13,1,57.13
2023-11-24 19:35:55.563595,7338,428,67.88,1,67.88
2022-09-18 19:35:55.563595,2422,511,123.19,4,492.76
2023-02-10 19:35:55.563595,4875,749,55.06,4,220.24
2022-08-26 19:35:55.563595,2664,860,124.41,5,622.05
2023-02-15 19:35:55.563595,5747,119,164.46,3,493.38
2024-06-26 19:35:55.563595,1195,409,151.57,1,151.57
2024-06-28 19:35:55.563595,1442,417,138.95,4,555.8
2023-12-31 19:35:55.563595,2345,410,41.08,2,82.16
2024-06-29 19:35:55.563595,6135,876,91.76,4,367.04
2023-08-25 19:35:55.563595,1733,272,16.88,5,84.4
2024-06-05 19:35:55.563595,1669,491,136.37,2,272.74
2023-06-23 19:35:55.563595,4505,740,46.15,2,92.3
2023-02-23 19:35:55.563595,3677,857,179.51,3,538.53
2022-10-02 19:35:55.563595,7974,893,46.73,1,46.73
2022-10-28 19:35:55.563595,5572,447,154.89,4,619.56
2024-07-21 19:35:55.563595,4371,549,142.16,3,426.48
2023-09-20 19:35:55.563595,7755,491,189.37,5,946.85
2022-08-23 19:35:55.563595,1934,158,10.47,3,31.41
2023-07-27 19:35:55.563595,8047,353,51.66,3,154.98
2022-12-19 19:35:55.563595,5238,424,45.22,5,226.1
2023-12-13 19:35:55.563595,3259,710,27.97,4,111.88
2024-04-25 19:35:55.563595,1316,614,65.98,4,263.92
2023-09-30 19:35:55.563595,3784,114,93.42,2,186.84
2023-12-17 19:35:55.563595,7581,429,84.69,4,338.76
